VariableRef,FinancialSpreadsheetVariableCategoryRef,DisplayName,FinalPos,ItemPosition,FinancialSpreadsheetItemID,fkParentFinancialSpreadsheetItemID,fkFinancialSpreadsheetVariableID,fkFinancialSpreadsheetVariableCategoryID,AssumptionFormula,ProjectionFormula,ProjectionBaseYearFormula
CORP_CF_DIFF,CORP_CF,Difference,74,74,1590,,567,9,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_CF_NCAFIN - Y0.CORP_CF_PROOF
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CF_DIFF
"
CORP_CS_SR,CORP_CS,Sales Revenue,0,0,1660,,682,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_SR/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_SR
"
CORP_CS_COGS,CORP_CS,Cost of Goods Sold,1,1,1507,,648,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_COGS/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_COGS
"
CORP_CS_GPL,CORP_CS,Gross Profit (Loss),2,2,1661,,681,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_GPL/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_GPL
"
CORP_CS_SAE,CORP_CS,"Selling, General & Admin Expenses",3,3,1556,,680,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_SAE/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_SAE
"
CORP_CS_DRML,CORP_CS,Directors Remuneration (Mainboard Listed),4,4,1555,,679,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_DRML/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_DRML
"
CORP_CS_DRO,CORP_CS,Directors Remuneration (Others),5,5,1554,,678,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_DRO/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_DRO
"
CORP_CS_IE,CORP_CS,Interest Expense,6,6,1553,,677,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_IE/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_IE
"
CORP_CS_DEP,CORP_CS,Depreciation,7,7,1552,,676,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_DEP/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_DEP
"
CORP_CS_AMORT,CORP_CS,Amortisation,8,8,1551,,675,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_AMORT/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_AMORT
"
CORP_CS_FXGL,CORP_CS,FX Gains (Losses),9,9,1550,,674,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_FXGL/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_FXGL
"
CORP_CS_OE,CORP_CS,Other Operating Expenses,10,10,1549,,673,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_OE/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_OE
"
CORP_CS_OPL,CORP_CS,Operating Profit (Loss),11,11,1548,,672,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_OPL/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_OPL
"
CORP_CS_SACPL,CORP_CS,Share of Profits (Losses) of Associated Cos,12,12,1547,,671,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_SACPL/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_SACPL
"
CORP_CS_OI,CORP_CS,Other Non-operating Income,13,13,1546,,670,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_OI/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_OI
"
CORP_CS_NONOPINEXP,CORP_CS,Other Non-operating Expenses,14,14,1545,,669,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_NONOPINEXP/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_NONOPINEXP
"
CORP_CS_GLSFA,CORP_CS,Gains (Losses) on Sale of Fixed Assets,15,15,1544,,668,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_GLSFA/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_GLSFA
"
CORP_CS_GLSOA,CORP_CS,Gains (Losses) from Non-Operating Activities,16,16,1543,,667,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_GLSOA/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_GLSOA
"
CORP_CS_NPBT,CORP_CS,Net Profit (Loss) Before Tax,17,17,1542,,666,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_NPBT/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_NPBT
"
CORP_CS_ITE,CORP_CS,Income Tax Expense,18,18,1541,,665,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_ITE/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_ITE
"
CORP_CS_NPAT,CORP_CS,Net Profit (Loss) After Tax,19,19,1540,,664,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_NPAT/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_NPAT
"
CORP_CS_MISPL,CORP_CS,Minority Interest Share of P/L,20,20,1665,,663,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_MISPL/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_MISPL
"
CORP_CS_EIC,CORP_CS,Extraordinary Items (Cash),21,21,1664,,662,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_EIC/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_EIC
"
CORP_CS_EINC,CORP_CS,Extraordinary Items (Non-cash),22,22,1663,,661,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_EINC/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_EINC
"
CORP_CS_NPATM,CORP_CS,"Net Profit (Loss) After Tax, M.I & E.I.",23,23,1662,,660,8,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_NPATM/ Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CS_NPATM
"
CORP_IS_SR,CORP_IS,Sales Revenue,0,0,1198,,331,6,,"Case Name: 
   Condition:  Y0.CORP_ASUM_SR_ABS != null 
   Formula:  Y0.CORP_ASUM_SR_ABS 
Case Name: 
   Condition:   Y0.CORP_ASUM_SR_Grw != null 
   Formula: (YB1.CORP_IS_SR) * (1 + Math.Round(Y0.CORP_ASUM_SR_Grw, 4))
Case Name: 
   Condition:   Y0.CORP_ASUM_SR_PERSALGRW != null 
   Formula: (YB1.CORP_IS_SR) * (1 + ( YB1.CORP_RC_RG_SALGRW + (Math.Round(Y0.CORP_ASUM_SR_PERSALGRW, 4) ) ) ) 
",
CORP_IS_NETSALES,CORP_IS,Net Sales,0,0,1199,1198,396,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_NETSALES , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths ) 
"
CORP_IS_COGS,CORP_IS,Cost of Goods Sold,1,1,1196,,305,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_COGS_ABS != null && Y0.CORP_ASUM_COGS_ABS != 0
   Formula: Y0.CORP_ASUM_COGS_ABS 
Case Name: 
   Condition: Y0.CORP_ASUM_COGS_PERSR != null
   Formula: (Math.round(-Y0.CORP_ASUM_COGS_PERSR, 4) * Y0.CORP_IS_SR)
Case Name: 
   Condition: Y0.CORP_ASUM_COGS_ATS != null &&  Y0.CORP_ASUM_COGS_ATS != 0
   Formula: (( YB1.CORP_IS_COGS/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_COGS_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_COGSD,CORP_IS,Cost of Goods Sold,1,0,1197,1196,397,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_COGSD  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths ) 
"
CORP_IS_GPL,CORP_IS,Gross Profit (Loss),2,2,1195,,316,6,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_SR + Y0.CORP_IS_COGS
","Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_GPL , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths ) 
"
,CORP_IS,<Empty Line>,3,3,1503,,,6,,,
CORP_IS_SAE,CORP_IS,"Selling, General & Admin Expenses",4,4,1273,,330,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_SAE_ABS != 0 && Y0.CORP_ASUM_SAE_ABS != null 
   Formula: (Y0.CORP_ASUM_SAE_ABS)
Case Name: 
   Condition: Y0.CORP_ASUM_SAE_PERSR != null
   Formula: (Math.round (-Y0.CORP_ASUM_SAE_PERSR, 4) * Y0.CORP_IS_SR)
Case Name: 
   Condition: Y0.CORP_ASUM_SAE_ATS != null &&  Y0.CORP_ASUM_SAE_ATS != 0
   Formula: (( YB1.CORP_IS_SAE/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_SAE_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_SNAEXPEXCDEPRAMOR,CORP_IS,SG & A Expenses (exc. Depreciation & Amortisation),4,0,1274,1273,398,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_SNAEXPEXCDEPRAMOR   , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths ) 
"
CORP_IS_SNAPROBD,CORP_IS,Provision for Doubtful Debts,4,1,1275,1273,404,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_SNAPROBD  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths ) 
"
CORP_IS_DRML,CORP_IS,Directors Remuneration (Mainboard Listed),5,5,1276,,309,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_DRML_ABS != 0 && Y0.CORP_ASUM_DRML_ABS != null 
   Formula: (Y0.CORP_ASUM_DRML_ABS)
Case Name: 
   Condition: Y0.CORP_ASUM_DRML_PERSR != null 
   Formula: (Math.round (-Y0.CORP_ASUM_DRML_PERSR, 4) * Y0.CORP_IS_SR)
Case Name: 
   Condition: Y0.CORP_ASUM_DRML_ATS != null &&  Y0.CORP_ASUM_DRML_ATS != 0
   Formula: (( YB1.CORP_IS_DRML/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_DRML_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_DIRREMM,CORP_IS,Directors Remuneration (Mainboard Listed),5,0,1277,1276,399,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_DIRREMM    , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_DRO,CORP_IS,Directors Remuneration (Others),6,6,1278,,310,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_DRO_ABS != 0 && Y0.CORP_ASUM_DRO_ABS != null 
   Formula: (Y0.CORP_ASUM_DRO_ABS)
Case Name: 
   Condition: Y0.CORP_ASUM_DRO_PERSR != null 
   Formula: (Math.round (-Y0.CORP_ASUM_DRO_PERSR, 4) * Y0.CORP_IS_SR)
Case Name: 
   Condition: Y0.CORP_ASUM_DRO_ATS != null &&  Y0.CORP_ASUM_DRO_ATS != 0
   Formula: (( YB1.CORP_IS_DRO/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_DRO_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_DIRREMOTH,CORP_IS,Directors Remuneration (Others),6,0,1279,1278,400,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_DIRREMOTH   , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_IE,CORP_IS,Interest Expense,7,7,1280,,317,6,,"Case Name: 
   Condition: true
   Formula:  -( Math.Max((( Y0.CORP_ASUM_SRATE+Y0.CORP_ASUM_SRATE_ATI ) * (Y0.CORP_BS_STD + Y0.CORP_BS_BP )  + (Y0.CORP_ASUM_LRATE +Y0.CORP_ASUM_LRATE_ATI) * (Y0.CORP_BS_LTD + Y0.CORP_BS_CPLTD )),0))
",
CORP_IS_GROSSINTEXP,CORP_IS,Interest Expense,7,0,1302,1280,401,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_GROSSINTEXP   , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_DEP,CORP_IS,Depreciation,8,8,1386,,306,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_DEP_ABS != 0 &&  Y0.CORP_ASUM_DEP_ABS != null
   Formula: (Y0.CORP_ASUM_DEP_ABS)
Case Name: 
   Condition: Y0.CORP_ASUM_DEP_PERFA != 0 && Y0.CORP_ASUM_DEP_PERFA != null 
   Formula: Y0.CORP_PROJ_DEP 
Case Name: 
   Condition: Y0.CORP_ASUM_DEP_PERSR != null
   Formula: (Math.Round (-Y0.CORP_ASUM_DEP_PERSR, 4) * Y0.CORP_IS_SR)
Case Name: 
   Condition: Y0.CORP_ASUM_DEP_ATS != null &&  Y0.CORP_ASUM_DEP_ATS != 0
   Formula: (( YB1.CORP_IS_DEP/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_DEP_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_DEPREXP,CORP_IS,Depreciation (Non-cash),8,0,1387,1386,402,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_DEPREXP    , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_AMORT,CORP_IS,Amortisation,9,9,1384,,304,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_AMORT_ABS != null 
   Formula: (Y0.CORP_ASUM_AMORT_ABS)
Case Name: 
   Condition: Y0.CORP_ASUM_AMORT_PERINTG != 0 && Y0.CORP_ASUM_AMORT_PERINTG != null 
   Formula: (Math.Round (-Y0.CORP_ASUM_AMORT_PERINTG, 4) * YB1.CORP_BS_INT)
Case Name: 
   Condition: Y0.CORP_ASUM_AMORT_ATS != null &&  Y0.CORP_ASUM_AMORT_ATS != 0
   Formula: (( YB1.CORP_IS_AMORT/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_AMORT_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_AMOREXP,CORP_IS,Amortisation (Non-cash),9,0,1385,1384,403,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_AMOREXP    , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_FXGL,CORP_IS,FX Gains (Losses),10,10,1382,,313,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_FXGL_ABS != 0 && Y0.CORP_ASUM_FXGL_ABS != null 
   Formula: (Y0.CORP_ASUM_FXGL_ABS)
Case Name: 
   Condition: Y0.CORP_ASUM_FXGL_PERSR != null 
   Formula:  Math.Round(Y0.CORP_ASUM_FXGL_PERSR, 4) * Y0.CORP_IS_SR
Case Name: 
   Condition: Y0.CORP_ASUM_FXGL_ATS != null &&  Y0.CORP_ASUM_FXGL_ATS != 0
   Formula: (( YB1.CORP_IS_FXGL/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_FXGL_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_FXGAINLOSS,CORP_IS,FX Gains (Losses) - Ordinary Course of Business,10,0,1383,1382,405,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_FXGAINLOSS    , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_OE,CORP_IS,Other Operating Expenses,11,11,1380,,325,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_OE_ABS != 0 && Y0.CORP_ASUM_OE_ABS != null
   Formula: -math.abs (Y0.CORP_ASUM_OE_ABS)
Case Name: 
   Condition: Y0.CORP_ASUM_OE_PERSR != null
   Formula: Math.Round (-Y0.CORP_ASUM_OE_PERSR, 4) * Y0.CORP_IS_SR
Case Name: 
   Condition: Y0.CORP_ASUM_OE_ATS != null &&  Y0.CORP_ASUM_OE_ATS != 0
   Formula: (( YB1.CORP_IS_OE/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_OE_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_OTHNONCASHCHAR,CORP_IS,Other Operating Expenses,11,0,1381,1380,406,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_OTHNONCASHCHAR     , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_OPL,CORP_IS,Operating Profit (Loss),12,12,1281,,327,6,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_GPL + Y0.CORP_IS_SAE + Y0.CORP_IS_DRML + Y0.CORP_IS_DRO + Y0.CORP_IS_IE + Y0.CORP_IS_DEP + Y0.CORP_IS_AMORT + Y0.CORP_IS_OE + Y0.CORP_IS_FXGL
","Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_OPL  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths ) 
"
,CORP_IS,<Empty Line>,13,13,1489,,,6,,,
CORP_IS_SACPL,CORP_IS,Share of Profits (Losses) of Associated Cos,14,14,1282,,329,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_SACPL_ABS != 0 && Y0.CORP_ASUM_SACPL_ABS  != null 
   Formula: Y0.CORP_ASUM_SACPL_ABS 
Case Name: 
   Condition: Y0.CORP_ASUM_SACPL_PERSR != null 
   Formula:  Math.Round(Y0.CORP_ASUM_SACPL_PERSR, 4) * Y0.CORP_IS_SR 
Case Name: 
   Condition: Y0.CORP_ASUM_SACPL_ATS != null &&  Y0.CORP_ASUM_SACPL_ATS != 0
   Formula: (( YB1.CORP_IS_SACPL/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_SACPL_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_SHOFOFASSO,CORP_IS,Share of Profits (Losses) of Associated Cos,14,0,1283,1282,407,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_SHOFOFASSO  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_OI,CORP_IS,Other Non-operating Income,15,15,1284,,326,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_OI_ABS != null && Y0.CORP_ASUM_OI_ABS != 0
   Formula: Y0.CORP_ASUM_OI_ABS
Case Name: 
   Condition: Y0.CORP_ASUM_OI_PERSR != null 
   Formula:  Math.Round(Y0.CORP_ASUM_OI_PERSR, 4) * Y0.CORP_IS_SR 
Case Name: 
   Condition: Y0.CORP_ASUM_OI_ATS != null &&  Y0.CORP_ASUM_OI_ATS != 0
   Formula: (( YB1.CORP_IS_OI/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_OI_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_OTHINTINC,CORP_IS,Interest Income,15,1,1285,1284,408,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_OTHINTINC , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_NONOPINC,CORP_IS,Non-operating Income,15,0,1602,1284,409,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_NONOPINC  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_NONOPEXP,CORP_IS,Non-operating Expenses,16,0,1604,1603,410,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_NONOPEXP  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_NONOPINEXP,CORP_IS,Other Non-operating Expenses,16,16,1603,,659,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_NONOPINEXP_ABS  != 0 && Y0.CORP_ASUM_NONOPINEXP_ABS != null 
   Formula: -math.abs ( Y0.CORP_ASUM_NONOPINEXP_ABS )
Case Name: 
   Condition: Y0.CORP_ASUM_NONOPINEXP_PERSR != null
   Formula: Math.Round (- Y0.CORP_ASUM_NONOPINEXP_PERSR , 4) * Y0.CORP_IS_SR
Case Name: 
   Condition: Y0.CORP_ASUM_NONOPINEXP_ATS != null &&  Y0.CORP_ASUM_NONOPINEXP_ATS != 0
   Formula: (( YB1.CORP_IS_NONOPINEXP/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_NONOPINEXP_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_GLSFA,CORP_IS,Gains (Losses) on Sale of Fixed Assets,17,17,1286,,314,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_GLSFA_ABS  != 0 && Y0.CORP_ASUM_GLSFA_ABS  != null 
   Formula: Y0.CORP_ASUM_GLSFA_ABS 
Case Name: 
   Condition: Y0.CORP_ASUM_GLSFA_PERFA != null 
   Formula: Y0.CORP_PROJ_GLSFA
",
CORP_IS_GLFRMSALOFFA,CORP_IS,Gains (Losses) from Sale of Fixed Assets,17,0,1287,1286,411,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_GLFRMSALOFFA  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_GLSOA,CORP_IS,Gains (Losses) from Non-Operating Activities,18,18,1303,,315,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_GLSOA_ABS   != 0 && Y0.CORP_ASUM_GLSOA_ABS  != null 
   Formula: Y0.CORP_ASUM_GLSOA_ABS 
Case Name: 
   Condition: Y0.CORP_ASUM_GLSOA_PERSR != null 
   Formula:  Math.Round(Y0.CORP_ASUM_GLSOA_PERSR, 4)  * Y0.CORP_IS_SR 
Case Name: 
   Condition: Y0.CORP_ASUM_GLSOA_ATS != null &&  Y0.CORP_ASUM_GLSOA_ATS != 0
   Formula: (( YB1.CORP_IS_GLSOA/ YB1.CORP_IS_SR )+ Y0.CORP_ASUM_GLSOA_ATS ) * Y0.CORP_IS_SR 
",
CORP_IS_GLFRMSALOFOTHASS,CORP_IS,Gains (Losses) from Sale of Other Assets,18,0,1304,1303,412,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_GLFRMSALOFOTHASS  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_FXGLOTHACT,CORP_IS,FX Gains (Losses) - Other Activities,18,1,1666,1303,413,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_FXGLOTHACT    , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_NPBT,CORP_IS,Net Profit (Loss) Before Tax,19,19,1305,,324,6,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_OPL + Y0.CORP_IS_SACPL + Y0.CORP_IS_OI + Y0.CORP_IS_GLSFA + Y0.CORP_IS_GLSOA + Y0.CORP_IS_NONOPINEXP
","Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_NPBT , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths ) 
"
,CORP_IS,<Empty Line>,20,20,1504,,,6,,,
CORP_IS_ITE,CORP_IS,Income Tax Expense,21,21,1306,,319,6,,"Case Name: 
   Condition: Y0.CORP_IS_NPBT < 0
   Formula: 0
Case Name: 
   Condition: Y0.CORP_ASUM_ITE_PERR != null 
   Formula: -( Math.Round(Y0.CORP_ASUM_ITE_PERR, 4) * Y0.CORP_IS_NPBT )
",
CORP_IS_INCTAX,CORP_IS,Income Tax Expense,21,0,1307,1306,414,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_INCTAX   , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_NPAT,CORP_IS,Net Profit (Loss) After Tax,22,22,1308,,322,6,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_NPBT + Y0.CORP_IS_ITE 
","Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod (YB1.CORP_IS_NPAT, YB1.CONST_ProjectionInterval, YB1.CONST_NumOfMonths)
"
,CORP_IS,<Empty Line>,23,23,1505,,,6,,,
CORP_IS_MISPL,CORP_IS,Minority Interest Share of P/L,24,24,1378,,321,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_MISPL_ABS != null 
   Formula: (Y0.CORP_ASUM_MISPL_ABS)
",
CORP_IS_MI,CORP_IS,Minority Interests,24,0,1379,1378,415,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_MI , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_EIC,CORP_IS,Extraordinary Items (Cash),25,25,1288,,311,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_EIC != null 
   Formula: (Y0.CORP_ASUM_EIC)
",
CORP_IS_EXTITEMSCASH,CORP_IS,Extraordinary Items (Cash),25,0,1289,1288,416,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_EXTITEMSCASH  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_EINC,CORP_IS,Extraordinary Items (Non-cash),26,26,1290,,312,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_EINC != null 
   Formula: (Y0.CORP_ASUM_EINC)
",
CORP_IS_EXTITEMSNONCASH,CORP_IS,Extraordinary Items (Non-cash),26,0,1291,1290,417,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_EXTITEMSNONCASH  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_IMPLOSS,CORP_IS,Impairment Losses,26,1,1292,1290,418,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_IMPLOSS  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_FAIRVALGL,CORP_IS,Fair Value Gain (Loss),26,2,1293,1290,419,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_FAIRVALGL  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_NPATM,CORP_IS,"Net Profit (Loss) After Tax, M.I & E.I.",27,27,1294,,323,6,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_NPAT + Y0.CORP_IS_MISPL + Y0.CORP_IS_EIC + Y0.CORP_IS_EINC 
","Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_NPATM  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )  
"
,CORP_IS,<Empty Line>,28,28,1642,,,6,,,
